BREED	COUNTRY	IDNO	CODENO	REGNAME	ACTIVE	CODENAME	DOB	SREGNAME	REL_NM	PL	REL_PL	SCS	REL_SCS	MILK	FAT_P	FAT	STATUS	TDATE	TSOURCE	TDTRS	THRDS	PTAT	TREL	UDC	FLC	BDC	DC	BLACK_PCT	LDTRS	LHRDS	STAT	STR	BD	DF	RA	THURLW	RLS	RLR	FA	FLS	FUA	RUH	RUW	UC	UD	FTP	RTP	TEATL	CEDATE	SCE	PRELIM	SCE_OBS	SCE_REL	DCE	DCE_OBS	DCE_REL	SSB_OBS	SSB_HERDS	SSB_REL	SSB_PCT	SSB_SOURCE	SSB_OFF	DSB_OBS	DSB_DTRS	DSB_HERDS	DSB_REL	DSB_PCT	DSB_SOURCE	DSB_OFF	MS	REL_MS	DIS	AAA	DMS	SCR	SERV_SCR	REL_SCR	SIRE	EVALDATE	RHAIND	HBSTATUS	SBREED	SCOUNTRY	SIDNO	DBREED	DCOUNTRY	DIDNO	MGSBREED	MGSCOUNTRY	MGSIDNO	OBREED	OCOUNTRY	OIDNO	NAABCODE2	NAABCODE3	NAABCODE4	BREED_EVAL	FTI	FUI	NM_PCTILE	PCT_US	SCE_SOURCE	DCE_SOURCE	FI	FE
HO	USA	000069405976	507HO11163	"TIGER-LILY LADD P-RED-ET"	0	"LADD P-RED"	2010-05-18	"SCIENTIFIC DESTRY-ET"	96	2.3	90	2.77	98	25068	4	996	A	2016-04-05	GUSA	1127	695	2.12	98	1.93	1.03	1.68	1.21	NULL	1127	695	2.19	1.1	1.01	0.69	-1.09	1.55	-0.03	0.76	0.8	1.39	2.41	1.8	1.66	1.89	2.41	1.66	1.5	1.76	2016-04-05	7.8	NULL	15541	99	7.2	607	96	15560	3200	97	7.6	G	G	516	1636	908	95	6.7	G	Y	NULL	NULL	NULL	"423   "	246	0.1	7170	97	NULL	2016-04-05	NA	**	HO	USA	000138122625	HO	USA	000065658065	HO	USA	000133080890	"  "	"   "	"            "	7WW11163	507HO11163	"          "	HO	NULL	NULL	21	46	G	G	2.7	-12
JE	USA	000115517525	7JE00962	"BUTTERCREST SUCCESS-ET"	0	"SUCCESS        "	2006-08-29	"SC GOLD DUST PARAMOUNT IATOLA-E"	96	0.2	90	3.04	97	20850	4.8	1004	I	2016-04-05	GUSA	330	115	1.6	97	16	0	NULL	NULL	NULL	311	115	-0.4	-0.5	0	0.7	-1.1	-0.2	-0.8	0	0.3	NULL	1.4	2.2	1.7	0.1	1.3	0.4	NULL	0.6	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	"564   "	"456,246 "	3.1	7862	97	NULL	2016-04-05	"  "	HR	JE	USA	000112118277	JE	USA	000112011486	JE	USA	000110437084	"  "	"   "	"            "	507JE00962	"          "	"          "	JE	16.63	6.37	21	90	NULL	NULL	NULL	NULL
HO	USA	000135393745	14HO04876	"ALL-RIEHL PAXTON-ET"	0	"PAXTON         "	2004-03-01	"O-BEE MANFRED JUSTICE-ET"	98	3.2	97	2.88	99	27246	3.7	1013	I	2016-04-05	GUSA	429	211	-0.66	96	-0.53	-0.2	0.82	-0.39	75	432	213	1.35	0.76	0.35	-0.91	3.28	-0.94	0.58	-0.4	-0.37	0.02	-0.33	-0.78	-0.72	-1.96	0.42	-0.71	-1.88	-1.43	2016-04-05	6	NULL	3720	99	7.1	2551	95	2958	406	96	7.2	G	G	2427	1245	323	96	5.8	G	Y	NULL	NULL	NULL	213456	345	NULL	NULL	NULL	NULL	2016-04-05	NA	**	HO	USA	000122358313	HO	USA	000123609681	HO	CAN	000005470579	"  "	"   "	"            "	514HO04876	614HO04876	"          "	HO	NULL	NULL	43	87	G	G	3.2	41
HO	USA	000068641069	7HO10998	"PINE-SHELTER CESAR SAN-ET"	1	SAN	2009-09-14	"GEN-MARK STMATIC SANCHEZ"	96	3.3	92	2.95	97	27710	3.7	1025	A	2016-04-05	GUSA	220	84	0.83	95	0.18	1.58	0.88	0.86	80	222	85	1.22	0.6	0.55	0.58	0.93	0.41	-1.35	1.81	1.69	1.47	0.58	0.92	0.85	-1.4	0.56	-0.8	-1.75	-0.05	2016-04-05	7.9	NULL	2548	98	6.1	694	88	2404	273	95	7.2	G	G	671	447	136	90	5.6	G	Y	NULL	NULL	NULL	342165	"126,246 "	2	10165	98	NULL	2016-04-05	NA	**	HO	USA	000134422312	HO	USA	000137411694	HO	GBR	000000598172	"  "	"   "	"            "	"          "	"          "	"          "	HO	NULL	NULL	52	100	G	G	1.2	62
HO	USA	000066224462	507HO10645	"GARJO PLANET GERRY-ET"	0	GERRY	2008-10-26	"ENSENADA TABOO PLANET-ET"	91	1.5	87	3.12	90	28362	3.7	1060	A	2016-04-05	GUSA	98	72	0.62	93	0.53	-0.18	0.12	0.93	50	98	72	0.06	-0.12	0.03	1.33	0.4	1.16	1.56	-0.12	-0.48	0.15	0.08	0.95	0.87	1.95	0.2	1	1.53	-1.35	2016-04-05	7.5	NULL	1802	98	6.4	226	78	1117	144	91	8.3	G	G	199	107	74	77	7.3	G	Y	NULL	NULL	NULL	342516	234,123	NULL	NULL	NULL	NULL	2016-04-05	NA	**	HO	USA	000060597003	HO	USA	000063719494	HO	GBR	000000598172	"  "	"   "	"            "	507HO10645	"          "	"          "	HO	NULL	NULL	39	100	G	G	-1.7	84
HO	USA	000069304279	14HO06627	"K-STAR LATROY-ET"	1	LATROY	2010-04-12	"LONG-LANGS OMAN OMAN-ET"	95	1.6	90	2.92	97	28037	3.8	1078	A	2016-04-05	GUSA	278	138	1.8	96	1.52	0.95	1.11	1.57	90	278	138	1.55	0.36	0.81	1.92	-0.53	1.23	1.02	1.02	0.96	1.21	1.5	1.45	1.33	2.17	1.92	2.18	2.28	-1.63	2016-04-05	6.6	NULL	4826	99	5.7	855	92	4282	529	96	8.9	G	G	774	583	145	92	7.6	G	Y	NULL	NULL	NULL	123	234,123	-1	6952	96	NULL	2016-04-05	NA	**	HO	USA	000135746776	HO	USA	000138293624	HO	USA	000060372887	HO	840	003006265978	614HO06627	"          "	"          "	HO	NULL	NULL	44	91	G	G	2	56
HO	USA	000069957332	614HO06816	"JNP-ATH-MOR OBS NAVY-ET"	1	NAVY	2010-11-01	"DE-SU OBSERVER-ET"	93	2.8	87	2.85	93	29513	3.7	1091	A	2016-04-05	GUSA	170	79	1.21	94	1.73	-0.64	0.68	1.16	40	170	79	0.94	0.05	0.09	1.55	2.09	1.84	0.63	-0.28	-0.64	-0.77	1.66	3.07	2.82	1.31	1.41	0.74	1.14	-0.78	2016-04-05	6.8	NULL	712	94	7.2	280	81	615	123	86	8	G	G	257	200	70	83	7.2	G	Y	NULL	NULL	NULL	342	"234,345 "	-1.9	4827	95	NULL	2016-04-05	"I "	99	HO	USA	000065917481	HO	USA	000136929002	HO	GBR	000000598172	HO	840	003006029363	614HO06816	"          "	"          "	HO	NULL	NULL	75	92	G	G	0.8	84
HO	USA	000068656224	7HO10884	"DE-SU AVERY 643-ET"	1	AVERY	2009-10-13	"GOLDEN-OAKS ST ALEXANDER-ET"	97	2.8	95	3.03	99	28354	3.6	1033	A	2016-04-05	GUSA	287	134	0.94	96	0.84	1.53	-0.2	0.24	75	289	134	-0.1	-0.29	-0.23	0.43	0.29	-0.41	-1	1.88	1.55	1.47	1.02	1.25	1.15	0.18	0.96	0.72	0.28	-1.27	2016-04-05	5.9	NULL	6721	99	5.8	1831	95	4430	474	97	8.1	G	G	1383	1044	226	95	7	G	Y	NULL	NULL	NULL	312546	561,456	1.2	11536	98	NULL	2016-04-05	NA	**	HO	USA	000061133837	HO	USA	000062720570	HO	GBR	000000598172	"  "	"   "	"            "	507HO10884	"          "	"          "	HO	NULL	NULL	50	100	G	G	-0.1	53
JE	USA	000117168941	7JE01150	"SUNSET CANYON DIGNITARY-ET"	0	DIGNITARY	2010-05-30	"BW RENEGADE-ET"	96	3.1	91	2.89	98	22827	4.8	1101	I	2016-04-05	GUSA	500	144	0.1	98	-5.7	0	NULL	NULL	NULL	500	144	1.8	0.9	0	0.3	1.8	0.6	0.1	0	0.5	NULL	-0.2	0.3	0.2	-0.3	-1	0.5	NULL	0.4	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	153	246	3.6	4412	94	NULL	2016-04-05	"  "	HR	JE	USA	000115883929	JE	USA	000114356624	JE	DNK	000000301592	"  "	"   "	"            "	507JE01150	"          "	"          "	JE	-6.74	-2.52	76	94	NULL	NULL	NULL	NULL
HO	USA	000064632190	14HO06047	"LARS-ACRES FELICES FAVRE-ET"	1	"FAVRE          "	2008-02-17	"END-ROAD PVF BOLIVER-ET       "	94	1.7	89	2.88	95	28084	3.7	1031	A	2016-04-05	GUSA	174	94	2.25	95	1.91	1.73	2.07	2.35	NULL	175	94	2.23	1.83	2.14	1.92	-0.49	1.79	0.24	2.02	1.37	2.1	2.33	2.19	2.01	2.88	1.93	1.85	2.14	-0.08	2016-04-05	7.7	NULL	6158	99	6.8	586	88	5332	622	97	7	G	G	551	393	136	89	5.4	G	Y	NULL	NULL	NULL	234	"234,345 "	3.1	21832	99	NULL	2016-04-05	NA	**	HO	USA	000123586443	HO	USA	000132824873	HO	USA	000002250783	HO	840	003004518143	514HO06047	614HO06047	"          "	HO	NULL	NULL	30	100	G	G	-1.6	18
HO	USA	000066636663	7HO10723	"DE-SU 527 SPUR-ET"	1	SPUR	2009-02-24	"ENSENADA TABOO PLANET-ET"	97	3.9	94	2.8	99	27903	3.6	1000	A	2016-04-05	GUSA	463	153	1.89	97	1.97	1.41	2.14	1.28	50	463	153	2.13	2.41	1.82	0.14	-0.85	1.99	-0.65	1.93	1.43	1.33	2.44	2.07	1.9	0.93	2.46	1.63	1.1	-0.6	2016-04-05	6.1	NULL	18347	99	6.2	1328	94	14312	1626	99	7.9	G	G	1187	1006	226	94	5.8	G	Y	NULL	NULL	NULL	234156	345,234	1	57122	99	NULL	2016-04-05	NA	**	HO	USA	000060597003	HO	USA	000062720570	HO	GBR	000000598172	"  "	"   "	"            "	507HO10723	"          "	"          "	HO	NULL	NULL	51	85	G	G	-0.3	10
HO	USA	000066266854	14HO06211	"RHOMAN-WAI BOLTON HOMAN-ET"	0	HOMAN	2008-10-23	"SANDY-VALLEY BOLTON-ET        "	89	-1	86	3.16	88	28204	3.7	1039	I	2016-04-05	GUSA	64	48	0.64	91	0.31	1.08	0.7	1.52	10	65	48	0.7	0.66	0.8	1.63	0.48	0.65	-0.69	0.93	1.27	1.11	0.88	0.95	0.87	0.52	-0.57	1.6	1.19	-1.31	2016-04-05	10.2	NULL	229	88	9.8	126	75	219	93	77	7.9	G	G	132	70	51	73	10.3	G	Y	NULL	NULL	NULL	435	456	NULL	NULL	NULL	NULL	2016-04-05	NA	**	HO	USA	000131823833	HO	USA	000062016169	HO	USA	000122358313	HO	840	003005567658	"          "	"          "	"          "	HO	NULL	NULL	16	100	G	G	-2	51
HO	USA	000069207590	7HO11038	"MR WELCOME TALBOT-ET"	1	TALBOT	2010-03-28	"CHARLESDALE SUPERSTITION-ET"	90	4.4	86	2.74	89	29264	3.4	1006	A	2016-04-05	GUSA	86	56	1.08	92	0.6	-0.33	0.95	1.33	75	86	56	1.15	0.65	0.65	1.22	-0.18	1.11	1.84	-0.3	-0.68	0.05	1.05	1.46	1.34	0.25	0.37	-0.28	-0.5	0.29	2016-04-05	6.8	NULL	654	95	6.5	146	74	600	116	86	7.8	G	G	104	72	49	73	5.9	G	Y	NULL	NULL	NULL	423516	"234,345 "	1.5	8730	97	NULL	2016-04-05	NA	**	HO	USA	000062065919	HO	840	003002918882	HO	USA	000060697343	"  "	"   "	"            "	507HO11038	"          "	"          "	HO	NULL	NULL	51	100	G	G	2.7	6
HO	USA	000063601528	14HO05962	"JIMKA ALTABAXTER ROYCE-ET"	0	"ROYCE          "	2007-10-09	"EMERALD-ACR-SA T-BAXTER       "	95	2.3	88	3.01	96	29008	3.7	1067	A	2016-04-05	GUSA	191	98	1.07	94	1.02	0.37	1.65	1.98	80	191	98	1.89	1.36	2.07	1.55	0.99	0.51	0.96	0.25	-0.06	0.83	0.83	1.55	1.43	1.99	0.75	0.6	0.94	0.95	2016-04-05	6.7	NULL	5265	99	5.9	868	91	4603	365	97	6.7	G	G	805	649	148	93	4.1	G	Y	NULL	NULL	NULL	312	"123,234 "	-0.5	10666	98	NULL	2016-04-05	NA	**	HO	USA	000132973942	HO	USA	000062216234	HO	USA	000002287161	HO	840	003004518146	514HO05962	614HO05962	"          "	HO	NULL	NULL	43	91	G	G	-0.2	37
HO	USA	000065975001	507HO11258	"OPSAL NIAGRA FANG-ET"	0	"FANG           "	2010-07-18	"RI-VAL-RE 2338 NIAGRA-ET      "	92	3	86	2.77	92	29030	3.7	1067	A	2016-04-05	GUSA	94	57	0.71	92	0.41	-0.26	-0.17	0.44	NULL	94	57	0	-0.33	-0.37	0.78	0.18	-0.3	0.5	-0.43	-0.45	-0.07	0.71	1.56	1.44	-0.24	0.13	-0.59	-0.77	1.88	2016-04-05	4.8	NULL	2113	98	7.1	225	79	1502	213	93	7.6	G	G	184	136	67	79	7.4	G	Y	NULL	NULL	NULL	351426	"561     "	2.6	18919	99	NULL	2016-04-05	NA	**	HO	USA	000062067753	HO	USA	000063470272	HO	USA	000122358313	"  "	"   "	"            "	507HO11258	"          "	"          "	HO	NULL	NULL	89	100	G	G	-1.8	153
HO	USA	000066731663	14HO06472	"MR JEEVES TONKA TOY-ET"	0	"TONKA TOY"	2009-10-06	"KED OUTSIDE JEEVES-ET         "	91	1.1	87	2.96	90	26968	3.9	1060	P	2016-04-05	GUSA	84	51	1.63	92	1.22	1.94	1.18	1.28	85	84	51	1.47	0.79	0.76	0.98	0.13	1.38	-1.27	2.06	2.43	1.76	1.45	0.67	0.62	1.38	1.82	1.55	1.42	0	2016-04-05	10.1	NULL	373	91	9.4	182	77	367	118	81	9.2	G	G	186	112	63	77	7.5	G	Y	NULL	NULL	NULL	243	234,345	NULL	NULL	NULL	NULL	2016-04-05	NA	**	HO	USA	000134438230	HO	USA	000062437983	HO	GBR	000000598172	HO	840	003006030059	"          "	"          "	"          "	HO	NULL	NULL	21	100	G	G	-0.8	24
HO	USA	000064626190	7HO10433	"C-HAVEN SUBRARO-ET"	1	"SUBRARO             "	2008-06-03	"EMERALD-ACR-SA T-BAXTER       "	92	1.9	88	3.04	92	27170	4	1078	A	2016-04-05	GUSA	118	79	1.11	93	0.58	1.67	1.47	1.57	40	119	79	1.57	1.43	1.39	0.95	0.4	1.16	-1.81	1.55	2.11	1.48	0.71	1.8	1.66	2.05	-0.55	0.78	1.76	0.34	2016-04-05	7.6	NULL	4986	99	7.2	254	81	4278	320	97	7.9	G	G	228	111	68	77	7.1	G	Y	NULL	NULL	NULL	243165	"345,234 "	2.1	25187	99	NULL	2016-04-05	NA	**	HO	USA	000132973942	HO	USA	000137712366	HO	CAN	000010705608	"  "	"   "	"            "	507HO10433	"          "	"          "	HO	NULL	NULL	62	100	G	G	-1	106
JE	USA	000067029404	507JE00859	"CHASIN-RAINBOWS ACT RILEY-ET"	0	"RILEY          "	2005-10-06	"FOREST GLEN AVERY ACTION-ET"	99	3.6	98	2.98	99	21200	4.4	939	I	2016-04-05	GUSA	1768	240	1	99	19.4	0	NULL	NULL	NULL	2117	296	0.4	-0.4	0	0.2	-0.4	-0.5	0.1	0	0.3	NULL	1.1	0.9	0.7	0.9	1.8	1.4	NULL	0.1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	435216	"234,246 "	NULL	NULL	NULL	NULL	2016-04-05	"  "	HR	JE	USA	000111023978	JE	USA	000112485962	JE	USA	000000663877	"  "	"   "	"            "	507JE00859	"          "	"          "	JE	19.2	7.39	16	89	NULL	NULL	NULL	NULL
JE	USA	000116076869	14JE00533	"ALL LYNNS RESTORE VITO-ET"	1	"VITO           "	2008-04-21	"SCHULTZ DUDLEY RESTORE-ET"	97	-0.2	93	3.08	98	23220	4.3	1000	A	2016-04-05	GUSA	426	105	-0.1	97	-18.3	0	NULL	NULL	NULL	426	105	0.5	0.1	0	1.2	1.2	-0.1	-0.2	0	0.1	NULL	-1.4	-0.7	-0.5	0.6	-2.7	0.1	NULL	1.1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	165	"234,345 "	NULL	NULL	NULL	NULL	2016-04-05	"  "	HR	JE	USA	000113008443	JE	USA	000067007718	JE	USA	000000663877	"  "	"   "	"            "	614JE00533	"          "	"          "	JE	-18.67	-9.37	36	100	NULL	NULL	NULL	NULL
HO	USA	000062207155	7HO09281	"BADGER BIGSHOT-ET"	0	"BIGSHOT        "	2006-01-24	"PICSTON SHOTTLE-ET"	98	1.5	97	3.08	99	27357	3.7	999	A	2016-04-05	GUSA	541	208	0.53	97	0.42	0.65	-0.08	0.12	90	549	212	0.18	-0.49	-0.63	0.45	-0.35	0.5	0.27	0.68	0.74	0.73	0.73	0.62	0.57	-0.05	0.79	-0.42	-0.63	0.08	2016-04-05	6.9	NULL	10963	99	3.9	3378	97	8531	582	98	9.4	G	G	2764	1902	381	97	4.4	G	Y	NULL	NULL	NULL	132546	"123,135 "	0.9	18141	99	NULL	2016-04-05	NA	**	HO	GBR	000000598172	HO	USA	000060928052	HO	USA	000017064727	"  "	"   "	"            "	507HO09281	"          "	"          "	HO	NULL	NULL	34	94	G	G	2.7	38
HO	840	003009553029	614HO07410	"CLOVEREDGE LAYNE CHARGER-ET"	0	CHARGER	2013-03-10	"KELLERCREST SUPER LAYNE-ET"	76	7.2	73	2.78	76	NULL	NULL	NULL	P	2016-04-05	GUSA	NULL	NULL	0.56	76	0.62	0.24	-0.45	-0.3	5	NULL	NULL	-0.61	-0.1	-0.51	-0.36	-0.18	-0.42	0.09	0.27	-0.1	0.44	1.07	0.94	0.86	0.12	0.68	0.72	-0.21	-2.41	2016-04-05	7.7	NULL	289	89	6.2	0	65	284	81	78	9	G	G	0	0	0	60	6.5	G	Y	NULL	NULL	NULL	"315   "	"234,345 "	NULL	NULL	NULL	NULL	2016-04-05	NA	**	HO	USA	000069725085	HO	USA	000055181104	HO	USA	000060597003	HO	USA	000071088019	"          "	"          "	"          "	HO	NULL	NULL	89	100	G	G	2.9	78
HO	USA	000066024241	507HO10895	"PINE-TREE BURT BANCO-ET"	0	BANCO	2009-07-22	"LUTZ-BROOKVIEW BURT-ET"	92	0.8	88	2.73	92	26148	3.9	1020	A	2016-04-05	GUSA	114	56	0.79	92	0.19	1.43	-0.01	0.79	5	115	56	-0.12	0.06	0.49	0.93	-0.92	-0.42	-1.75	1.29	1.32	1.49	-0.55	0.54	0.5	0.95	0.02	1.7	1.68	-0.38	2016-04-05	7.2	NULL	1279	97	7.9	251	81	876	151	90	8.1	G	G	193	121	54	78	6.6	G	Y	NULL	NULL	NULL	321546	"561,456 "	NULL	NULL	NULL	NULL	2016-04-05	NA	**	HO	USA	000129901651	HO	USA	000061996241	HO	USA	000120745603	"  "	"   "	"            "	"          "	"          "	"          "	HO	NULL	NULL	48	100	G	G	-1.5	93
JE	USA	000117423084	7JE01163	"ALL LYNNS VALENTINO IRWIN-ET"	1	"IRWIN          "	2010-11-09	"ALL LYNNS LOUIE VALENTINO-ET"	94	4.7	83	2.9	98	22308	4.7	1053	A	2016-04-05	GUSA	400	98	1.9	97	27.4	0	NULL	NULL	NULL	252	66	0.7	-0.4	0	0.5	0.9	-0.5	-0.4	0	0	NULL	2.1	2.2	1.7	0.3	2.7	0.5	NULL	-0.4	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	"234   "	"561,135 "	-0.9	9572	97	NULL	2016-04-05	"  "	HR	JE	USA	000116279413	JE	USA	000067142751	JE	USA	000112118277	JE	DNK	000000303820	"          "	"          "	"          "	JE	26.95	11.72	50	97	NULL	NULL	NULL	NULL
HO	840	003001697380	7HO10277	"END-ROAD BOLTON BRANCH-ET"	0	"BRANCH         "	2008-03-02	"SANDY-VALLEY BOLTON-ET        "	89	0.2	85	3.04	87	27831	3.6	1014	I	2016-04-05	GUSA	38	27	2.13	89	1.71	2.1	1.38	1.85	20	42	27	1.71	1	1.11	1.71	0.92	1.04	-0.61	2.63	2.08	2.14	2.23	3.45	3.17	1.25	0.75	0.84	1	0.73	2016-04-05	7.6	NULL	2846	98	7.8	106	73	2434	409	94	7.2	G	G	83	43	34	67	8.3	G	Y	NULL	NULL	NULL	423165	"126,246 "	NULL	NULL	NULL	NULL	2016-04-05	NA	**	HO	USA	000131823833	HO	USA	000131926022	HO	USA	000002290977	"  "	"   "	"            "	"          "	"          "	"          "	HO	NULL	NULL	25	100	G	G	-1.6	29
AY	USA	000068867588	614AY00029	"HAYNES-FARM WINGNUT"	1	"WINGNUT*TF     "	2009-07-25	"PALMYRA TRI-STAR BURDETTE-ET"	75	0	60	2.85	70	18871	4	761	A	2016-04-05	GUSA	15	10	0.9	65	0	0	NULL	NULL	NULL	15	10	1.8	0.7	0.4	0.5	-0.9	0.3	-0.3	0	0.3	NULL	1.4	0.8	0.8	0.4	1	0.1	NULL	0.9	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	243	234	NULL	NULL	NULL	NULL	2016-04-05	"  "	HR	AY	USA	000100419568	AY	USA	000065000575	AY	USA	000100166264	"  "	"   "	"            "	614AY00029	"          "	"          "	AY	NULL	NULL	14	100	NULL	NULL	NULL	NULL
HO	USA	000068711460	507HO11199	"BO-IRISH-RN SUPER BRONX-ET"	0	"BRONX          "	2010-06-30	"CHARLESDALE SUPERSTITION-ET"	92	3.6	87	2.68	91	27929	3.6	1014	I	2016-04-05	GUSA	128	61	1.52	93	1.54	0.6	0.09	0.93	NULL	128	61	0.07	-0.12	0.23	1.4	-1.27	0.53	1.88	0.46	0.36	1.13	2.02	2.87	2.64	1.83	0.72	1.86	2.04	-0.97	2016-04-05	7.2	NULL	386	91	6.7	255	80	309	85	80	7.8	G	G	202	130	61	80	5.8	G	Y	NULL	NULL	NULL	NULL	"234,345 "	NULL	NULL	NULL	NULL	2016-04-05	NA	**	HO	USA	000062065919	HO	USA	000062496942	HO	CAN	000010705608	"  "	"   "	"            "	"          "	"          "	"          "	HO	NULL	NULL	59	100	G	G	1.3	42
HO	USA	000052760801	14HO05075	"ORBE-VIEW S STRM HVEZDA-ET"	0	"HVEZDA*RC      "	2004-11-26	"PURSUIT SEPTEMBER STORM-ET"	97	-4.9	96	2.91	98	25883	3.7	962	I	2016-04-05	GUSA	1913	1131	1.92	98	0.82	1.8	3	2.63	70	1930	1138	3.75	2.11	2.47	2.43	0.35	2.29	-1.1	2.65	1.34	1.81	0.2	1.78	1.64	1.39	0.71	-0.17	0.15	2.46	2016-04-05	11.6	NULL	6911	98	9.6	1027	94	6717	2033	94	9	G	G	967	2164	1237	93	8.2	G	Y	NULL	NULL	NULL	132456	"123,126 "	NULL	NULL	NULL	NULL	2016-04-05	NA	**	HO	CAN	000006820564	HO	USA	000131228496	HO	USA	000002250783	"  "	"   "	"            "	14WW05075	"          "	"          "	HO	NULL	NULL	02	40	G	G	-1.7	-29
HO	USA	000066450685	14HO06296	"BUTTER-KOW SHUVAI 11004-ET"	0	SHUVAI	2009-03-12	"PICSTON SHOTTLE-ET"	90	2.8	86	2.93	88	26631	4	1057	P	2016-04-05	GUSA	80	54	1.74	92	0.83	0.82	1.65	1.57	5	80	54	1.83	1.43	1.31	0.99	0.52	1.83	0.1	0.14	1.34	0.95	0.67	2.03	1.87	0.69	0.6	-0.17	-0.22	0.37	2016-04-05	9.5	NULL	253	88	8.2	194	76	237	89	77	8.6	G	G	180	87	54	74	6.7	G	Y	NULL	NULL	NULL	312	123,234	NULL	NULL	NULL	NULL	2016-04-05	NA	**	HO	GBR	000000598172	HO	USA	000061794254	HO	CAN	000006026421	HO	840	003006030036	"          "	"          "	"          "	HO	NULL	NULL	35	100	G	G	-0.2	48
HO	USA	000070358182	14HO07081	"SANDY-VALLEY DERRINGER P"	0	"DERRINGER-P*RC      "	2011-10-16	"SANDY-VALLEY COLT P-RED-TW"	81	6	77	2.81	78	26840	4	1070	P	2016-04-05	GUSA	NULL	NULL	0.64	77	1.28	0.97	-0.4	-1.72	10	NULL	NULL	-0.24	-0.26	-1.28	-2.04	-0.26	-0.22	-1.46	0.73	0.9	1.01	2.14	1.36	1.25	-0.36	1.85	0.64	-0.08	-0.27	2016-04-05	5.7	NULL	139	83	5.8	17	67	138	41	71	6.8	G	G	16	16	10	61	5.1	G	Y	NULL	NULL	NULL	423	"561,456 "	NULL	NULL	NULL	NULL	2016-04-05	NA	**	HO	USA	000068731810	HO	USA	000066454852	HO	USA	000133389654	HO	840	003009787119	614HO07081	14WW07081	"          "	HO	NULL	NULL	28	100	G	G	3.9	-41
HO	USA	000064700367	7HO10228	"DE-SU GULF-ET"	0	"GULF           "	2008-03-02	"SANDY-VALLEY BOLTON-ET        "	94	2.8	88	2.77	95	28278	3.9	1093	A	2016-04-05	GUSA	167	98	1.89	93	2.4	0.94	1.64	1.28	70	168	99	2.43	0.78	0.92	1	0.39	0.89	-0.28	0.33	2.21	0.65	3.55	1.85	1.7	0.57	3.56	1.5	0.4	-0.22	2016-04-05	10.2	NULL	10009	99	8.9	520	90	9261	907	98	8.1	G	G	506	488	161	90	11.6	G	Y	NULL	NULL	NULL	213465	"126,246 "	NULL	NULL	NULL	NULL	2016-04-05	NA	**	HO	USA	000131823833	HO	USA	000062720649	HO	GBR	000000598172	"  "	"   "	"            "	"          "	"          "	"          "	HO	NULL	NULL	54	84	G	G	-1.2	67
HO	USA	000066614854	7HO10702	"NOVA-TMJ EXCEL"	0	EXCEL	2009-02-19	ROUMARE-ET	94	1.5	90	2.85	94	27325	3.9	1074	A	2016-04-05	GUSA	132	58	0.28	93	0.28	0.61	-0.11	0.28	75	132	58	-0.24	0.09	0.1	0.26	0.75	-0.23	-2.75	0.37	0.65	0.36	0.03	1.46	1.34	0.21	-0.19	0.15	-0.12	-0.19	2016-04-05	6.8	NULL	3111	99	6.6	327	80	2554	189	95	8.1	G	G	212	132	54	79	7.6	G	Y	NULL	NULL	NULL	354216	561,456	NULL	NULL	NULL	NULL	2016-04-05	"I "	98	HO	FRA	002217051448	HO	USA	000138420705	HO	USA	000130629351	"  "	"   "	"            "	"          "	"          "	"          "	HO	NULL	NULL	56	100	G	G	-0.9	107
